order_id,products
2228150,47766
2228190,None
2228268,21903
2228373,24852
2228417,23888
2228421,24852
2228441,None
2228526,21137
2228533,21903
2228637,31808
2228659,24852
2228694,13176
2228764,24852
2228822,24852
2228830,47766
2228859,13176
2228867,21137
2228890,None
2228905,24852
2228965,None
2228993,21903
2229045,41950
2229054,47209
2229080,35108
2229149,40939
2229182,27966
2229224,24852
2229238,None
2229332,49683
2229347,16396
2229384,24852
2229419,27966
2229491,47766
2229503,47626
2229543,13176
2229560,47209
2229577,13176
2229614,None
2229669,25952
2229742,39180
2229888,24852
2229940,None
2229991,13176
2230021,24852
2230047,None
2230078,30441
2230081,None
2230092,28572
2230118,22610
2230153,47626
2230165,31506
2230197,12606
2230297,32689
2230300,13176
2230302,None
2230343,21137
2230398,24964
2230422,49683
2230458,24852
2230509,21903
2230621,24852
2230633,41290
2230687,None
2230705,None
2230706,46088
2230737,21938
2230745,13176
2230781,17872
2230814,39877
2230842,None
2230845,24852
2230857,21903
2230916,47788
2230929,13176
2231023,40571
2231027,7736
2231134,5785
2231173,None
2231215,24852
2231253,None
2231318,24852
2231483,8277
2231495,None
2231511,13176
2231527,47626
2231579,13176
2231594,None
2231598,24852
2231600,44632
2231649,11182
2231673,49235
2231737,39275
2231745,24852
2231763,None
2231787,5785
2231788,None
2231944,47209
2231987,24852
2232028,47977
2232096,10673
2232112,13176
2232170,35181
2232275,None
2232279,21616
2232285,13176
2232333,None
2232339,47766
2232426,None
2232432,13176
2232486,None
2232558,33000
2232560,38456
2232608,16797
2232645,4920
2232650,31343
2232706,None
2232785,16797
2232828,196
2232833,24852
2232834,13176
2232867,5876
2232904,None
2232909,8571
2232932,21903
2232971,22935
2233037,None
2233058,13176
2233073,24852
2233114,13176
2233205,None
2233213,None
2233253,24852
2233298,13176
2233300,24852
2233385,21372
2233403,24964
2233405,None
2233504,None
2233585,196
2233616,24852
2233648,9076
2233652,None
2233684,21137
2233706,21137
2233933,24852
2233972,13176
2234074,9076
2234078,15075
2234117,22935
2234186,24852
2234196,24852
2234298,24838
2234363,24852
2234389,24852
2234491,None
2234495,None
2234503,24852
2234559,None
2234633,13176
2234667,18523
2234673,39275
2234723,None
2234752,24852
2234892,47766
2234897,None
2234946,None
2235024,24852
2235069,24852
2235086,13176
2235102,None
2235145,13176
2235330,13176
2235331,24852
2235419,13176
2235421,24852
2235517,21903
2235631,24852
2235637,39275
2235658,None
2235675,46979
2235709,5077
2235717,47766
2235741,43352
2235755,26209
2235807,24852
2235856,19180
2235887,10957
2235934,None
2235935,None
2236096,24852
2236114,24852
2236148,49235
2236162,None
2236165,13176
2236214,16797
2236240,13176
2236369,4434
2236400,13176
2236413,None
2236415,42768
2236445,24852
2236545,47766
2236639,38444
2236641,13176
2236660,24852
2236690,196
2236711,21927
2236742,16797
2236776,13176
2236803,5450
2236882,16797
2236897,24852
2237048,22935
2237200,24852
2237206,41787
2237216,13176
2237224,None
2237261,None
2237274,24852
2237359,13176
2237485,47626
2237506,43721
2237509,None
2237536,47209
2237618,24852
2237719,47626
2237742,13176
2237769,4605
2237815,13176
2237863,24964
2237890,21616
2237903,24852
2237918,None
2238004,None
2238033,24852
2238036,13176
2238063,None
2238138,24852
2238291,27966
2238296,45066
2238352,14992
2238375,24852
2238382,24852
2238411,7675
2238481,35221
2238548,27086
2238588,None
2238663,None
2238686,49383
2238707,None
2238730,None
2238862,47766
2239002,24852
2239017,None
2239044,None
2239146,None
2239188,None
2239207,24852
2239219,13176
2239252,None
2239302,None
2239304,None
2239307,43154
2239367,24852
2239374,24852
2239375,19660
2239391,5077
2239452,24852
2239520,13176
2239580,47626
2239609,None
2239622,None
2239636,27966
2239739,None
2239763,24852
2239810,41787
2239867,44632
2239871,49191
2239872,44359
2239934,5785
2239955,24852
2240040,24852
2240058,24852
2240086,24852
2240144,21137
2240146,24852
2240154,None
2240156,None
2240169,13176
2240175,21903
2240176,None
2240254,38768
2240276,49683
2240310,24852
2240319,None
2240414,21903
2240416,13176
2240421,24852
2240445,13176
2240513,24852
2240570,24852
2240578,21903
2240581,28601
2240662,21903
2240702,25551
2240717,None
2240718,13176
2240836,None
2240911,33731
2241016,21903
2241038,21137
2241067,21903
2241073,24852
2241084,21137
2241123,13176
2241158,47766
2241223,24852
2241263,24852
2241341,27845
2241378,13176
2241425,47626
2241481,24852
2241607,13176
2241646,24852
2241650,26209
2241656,21137
2241660,28204
2241697,47626
2241734,24964
2241749,None
2241781,None
2241784,24852
2241837,None
2241868,21137
2241876,8277
2241956,None
2241963,17794
2242049,21137
2242111,47766
2242125,48142
2242200,24852
2242201,None
2242205,None
2242264,13176
2242304,47626
2242330,None
2242337,42078
2242343,13176
2242357,4920
2242363,46979
2242383,None
2242409,13176
2242422,27156
2242458,47766
2242462,24852
2242535,41290
2242552,1747
2242584,24852
2242645,21137
2242681,24852
2242739,None
2242791,None
2242892,13176
2242906,45123
2242918,24852
2242945,None
2243014,None
2243080,None
2243113,None
2243156,17758
2243168,None
2243251,13176
2243303,31717
2243425,47209
2243439,None
2243462,5769
2243483,24852
2243554,21903
2243557,6631
2243565,29487
2243605,14419
2243656,24830
2243861,21903
2243864,None
2244023,None
2244044,28199
2244069,28204
2244082,13176
2244118,21137
2244137,47766
2244177,3398
2244179,24852
2244222,13176
2244263,None
2244284,None
2244294,34969
2244410,13176
2244603,16797
2244622,5077
2244632,None
2244720,24852
2244847,None
2244879,None
2244940,None
2244965,47626
2245115,13176
2245121,13176
2245122,None
2245151,None
2245172,24852
2245252,41950
2245290,24852
2245521,None
2245562,24852
2245586,5077
2245603,47766
2245672,None
2245718,None
2245740,26209
2245798,None
2245824,None
2245875,28204
2245902,13176
2245939,24852
2246034,8339
2246048,None
2246057,21137
2246112,49235
2246133,13176
2246268,5077
2246324,None
2246356,24852
2246373,None
2246414,None
2246430,46088
2246495,24852
2246521,24852
2246616,19660
2246765,116
2246939,8193
2247017,47766
2247065,None
2247084,4210
2247099,None
2247145,None
2247160,2120
2247246,4210
2247264,13176
2247305,47209
2247318,49235
2247384,None
2247410,49683
2247538,24852
2247553,24852
2247604,None
2247626,21903
2247648,47766
2247918,24852
2247990,24852
2248113,49235
2248167,24852
2248197,None
2248236,None
2248257,None
2248273,30489
2248325,None
2248344,24852
2248367,23909
2248549,37940
2248558,20995
2248569,24852
2248778,24852
2248804,13176
2248806,24852
2248810,13176
2248850,25890
2248884,13176
2248909,40516
2248995,21137
2249159,16797
2249192,42450
2249251,None
2249312,None
2249374,27845
2249453,31506
2249462,24852
2249474,24852
2249552,24852
2249563,5258
2249600,None
2249615,None
2249622,None
2249641,None
2249725,13176
2249805,21137
2249871,26209
2249997,28204
2250021,21137
2250102,None
2250313,None
2250317,13176
2250321,30489
2250331,24852
2250355,24852
2250375,26209
2250384,None
2250477,None
2250573,16797
2250623,None
2250640,21137
2250676,24852
2250704,28204
2250744,38928
2250868,24852
2250902,13176
2250963,None
2250987,24852
2251064,13176
2251301,None
2251369,13176
2251410,None
2251425,47626
2251501,49683
2251526,21903
2251540,21709
2251602,47209
2251830,24852
2251884,29447
2251918,24852
2251956,None
2251972,17794
2251982,24852
2251984,None
2251990,24852
2252022,3957
2252181,27104
2252191,21137
2252226,39275
2252326,None
2252344,24852
2252349,26209
2252383,None
2252432,12341
2252445,None
2252462,13176
2252499,45007
2252534,None
2252540,47766
2252597,24852
2252628,None
2252632,49683
2252636,None
2252649,26620
2252669,16797
2252706,None
2252711,21903
2252810,34448
2252827,45007
2252849,None
2252864,None
2252990,43789
2252991,39877
2253033,47766
2253068,None
2253072,47626
2253081,None
2253092,24852
2253154,24852
2253158,21137
2253163,21137
2253229,15424
2253249,None
2253259,None
2253274,24852
2253285,16797
2253296,24852
2253316,13176
2253337,None
2253424,24852
2253441,13176
2253459,None
2253483,24852
2253551,37710
2253582,None
2253600,21137
2253604,39275
2253618,32478
2253674,4605
2253718,24852
2253734,None
2253740,None
2253773,13176
2253875,None
2253876,24852
2253894,24852
2253906,None
2253913,None
2253927,24852
2253998,45066
2254032,13176
2254086,13176
2254090,None
2254102,24852
2254148,13176
2254156,22935
2254216,None
2254257,24852
2254287,13176
2254358,None
2254378,43154
2254412,13176
2254477,27966
2254484,1940
2254557,21137
2254561,24852
2254573,None
2254652,24852
2254681,24852
2254744,16953
2254807,16797
2254861,47209
2254919,10070
2254962,49683
2255008,38689
2255010,None
2255120,40199
2255160,24852
2255162,13176
2255177,21386
2255290,24852
2255291,27845
2255418,24852
2255513,None
2255587,16953
2255612,24852
2255636,24852
2255682,13176
2255695,None
2255706,None
2255710,None
2255743,13176
2255813,8479
2255894,21137
2255980,None
2256058,None
2256069,27845
2256082,37710
2256088,12341
2256091,26165
2256130,40706
2256161,5077
2256212,None
2256226,None
2256230,None
2256299,None
2256339,43352
2256386,196
2256447,21903
2256492,21709
2256610,None
2256631,5077
2256638,21903
2256680,47766
2256714,5025
2256720,16797
2256791,18234
2256808,None
2256812,24852
2256831,49235
2256894,24852
2256898,21903
2256908,26317
2256986,23734
2257012,13176
2257033,47626
2257069,None
2257130,14233
2257160,13176
2257231,21903
2257238,24852
2257246,13176
2257298,None
2257344,47766
2257413,21137
2257433,33754
2257489,24852
2257535,47766
2257642,13870
2257684,16797
2257708,39275
2257712,24852
2257822,24852
2257881,15424
2257949,13176
2257996,21903
2258058,24852
2258097,24852
2258099,13176
2258156,34027
2258194,None
2258223,None
2258251,13176
2258257,21137
2258346,13176
2258443,21903
2258448,21903
2258474,24852
2258542,42768
2258665,13176
2258683,None
2258697,None
2258844,26209
2259040,15134
2259075,47626
2259090,16185
2259101,24852
2259171,35042
2259176,None
2259252,21137
2259371,24852
2259400,16185
2259415,18027
2259419,24852
2259449,None
2259535,24852
2259543,None
2259584,20842
2259689,13176
2259691,47766
2259759,30391
2259793,30489
2259849,None
2260047,13176
2260096,45511
2260156,13176
2260267,24852
2260349,13176
2260357,24852
2260361,None
2260374,47766
2260396,None
2260400,None
2260404,10957
2260426,22935
2260479,None
2260525,45840
2260528,None
2260533,20842
2260539,26209
2260568,28204
2260577,24852
2260641,13176
2260783,32329
2260800,10957
2260842,21616
2260848,44027
2260886,24852
2260903,13176
2261062,4605
2261067,27086
2261127,49235
2261138,21137
2261149,13176
2261175,47766
2261189,None
2261238,24852
2261266,None
2261420,8048
2261457,24852
2261479,25588
2261508,None
2261590,24852
2261593,24852
2261620,21137
2261625,39275
2261657,27845
2261659,13176
2261852,27845
2261911,4920
2261939,27885
2261982,28204
2262018,13176
2262037,2086
2262090,24852
2262127,16797
2262284,None
2262317,3358
2262342,8859
2262372,24852
2262389,26209
2262590,None
2262697,5077
2262711,13176
2262712,27845
2262783,24852
2262796,24852
2262802,None
2262914,24852
2262986,27104
2263137,24852
2263140,24852
2263192,None
2263210,24852
2263239,4799
2263253,24852
2263275,None
2263289,16797
2263334,24852
2263363,26209
2263386,None
2263410,43154
2263466,None
2263507,13176
2263671,None
2263733,18615
2263766,21137
2263785,47209
2263831,48190
2263880,24852
2263882,28058
2263934,24852
2263966,24852
2263972,13176
2264087,16714
2264165,19511
2264184,None
2264210,24852
2264294,None
2264326,24852
2264331,27086
2264347,24852
2264354,12341
2264377,24852
2264404,15424
2264414,47966
2264461,24852
2264464,196
2264510,None
2264514,21137
2264525,21938
2264528,196
2264544,13176
2264594,45
2264598,44632
2264672,None
2264705,21137
2264798,None
2264838,None
2264874,8153
2264903,24852
2264932,4605
2264937,13176
2264986,13176
2265177,45007
2265185,24852
2265197,24964
2265230,35108
2265301,None
2265367,None
2265500,None
2265504,None
2265566,47734
2265638,None
2265666,24852
2265703,None
2265712,None
2265807,36011
2265858,13176
2265867,15424
2265895,None
2265918,27966
2265929,21137
2265935,24852
2265981,13176
2266018,25146
2266023,21137
2266064,None
2266139,None
2266159,21903
2266170,24852
2266279,5077
2266308,30776
2266329,24852
2266352,24852
2266478,None
2266536,24561
2266627,None
2266631,None
2266742,24838
2266787,None
2266905,49235
2266944,21903
2266956,24852
2267093,24852
2267144,None
2267156,16797
2267183,13176
2267210,18362
2267262,5785
2267277,5785
2267303,34964
2267304,13176
2267315,13176
2267511,None
2267532,22935
2267535,9387
2267559,43772
2267566,21938
2267572,24852
2267627,None
2267685,None
2267907,24852
2267980,45007
2268059,None
2268296,None
2268379,26209
2268406,None
2268559,21903
2268584,44632
2268609,None
2268654,4137
2268707,None
2268813,13176
2268832,None
2268919,4605
2269094,30391
2269217,None
2269227,None
2269242,13176
2269245,28199
2269253,None
2269270,None
2269281,24852
2269373,None
2269437,21137
2269498,24852
2269504,22935
2269555,13176
2269604,26369
2269622,None
2269636,24852
2269707,None
2269853,13176
2269933,39877
2269995,24852
2270019,None
2270037,None
2270075,47766
2270076,None
2270222,16797
2270224,17957
2270279,21903
2270325,None
2270397,16797
2270450,24852
2270494,24852
2270521,27156
2270533,24852
2270592,24852
2270607,22124
2270784,24852
2270796,None
2270811,13176
2270830,16797
2270972,None
2270990,8277
2271074,43295
2271108,13176
2271286,20734
2271302,24852
2271334,43961
2271356,13176
2271466,49235
2271528,None
2271574,16797
2271595,21137
2271598,47877
2271649,None
2271668,24852
2271726,19322
2271799,13176
2271806,31343
2271850,39108
2271911,13176
2271941,13176
2272030,34969
2272041,33120
2272054,None
2272087,None
